username;tweet;fecha;anuncio;ubicacion;id;sentimiento
voxpopulimza;j balvin confirmo que se contagio de coronavirus me toco muy duro;2020-08-14 18:40:00+00:00;Anuncio_11;Mendoza, Argentina;1294343028006510000;Neutral
voxpopulimza;coronavirus alberto extendio la cuarentena y anuncio que las zonas rojas vuelven a fase 1;2020-08-14 17:18:05+00:00;Anuncio_11;Mendoza, Argentina;1294322414386540000;Neutral
voxpopulimza;una mujer es el primer caso positivo de coronavirus en san rafael en mas cien dias;2020-08-14 17:06:26+00:00;Anuncio_11;Mendoza, Argentina;1294319482786190000;Neutral
voxpopulimza;j balvin confirmo que se contagio de coronavirus me toco muy duro;2020-08-14 14:06:02+00:00;Anuncio_11;Mendoza, Argentina;1294274083216060000;Neutral
voxpopulimza;confirman un caso positivo de coronavirus en la justicia de mendoza;2020-08-14 13:26:06+00:00;Anuncio_11;Mendoza, Argentina;1294264034649420000;Neutral
voxpopulimza;coronavirus en argentina se registraron 66 nuevas muertes en las ultimas horas;2020-08-14 12:56:44+00:00;Anuncio_11;Mendoza, Argentina;1294256642532540000;Neutral
voxpopulimza;una mujer es el primer caso positivo de coronavirus en san rafael en mas cien dias;2020-08-14 11:41:27+00:00;Anuncio_11;Mendoza, Argentina;1294237698216150000;Neutral
voxpopulimza;mas de 750000 muertos por la pandemia de coronavirus en todo el mundo;2020-08-14 01:30:00+00:00;Anuncio_11;Mendoza, Argentina;1294083821030130000;Neutral
voxpopulimza;record en mendoza 192 nuevos casos de coronavirus y 4 muertos;2020-08-14 00:27:05+00:00;Anuncio_11;Mendoza, Argentina;1294067985817180000;Neutral
ViaRosarioComAr;salud otro dia record de coronavirus en santa fe con 190 nuevos casos 77 de rosario;2020-08-14 23:29:42+00:00;Anuncio_11;Rosario, Argentina;1294415935869260000;Neutral
ViaRosarioComAr;sociedad habra mas seguimiento de casos de coronavirus y mayor monitoreo del sistema de salud;2020-08-14 19:55:28+00:00;Anuncio_11;Rosario, Argentina;1294362021438320000;Neutral
ViaRosarioComAr;futbol guanini se recupero de coronavirus y se suma a newells;2020-08-14 19:15:55+00:00;Anuncio_11;Rosario, Argentina;1294352068241650000;Neutral
ViaRosarioComAr;coronavirus rosario tiene ocupadas en promedio la mitad de las camas criticas disponibles;2020-08-14 18:10:27+00:00;Anuncio_11;Rosario, Argentina;1294335592252280000;Neutral
ViaRosarioComAr;mexico tendra en noviembre los resultados de la fase tres de la vacuna contra el coronavirus;2020-08-14 17:53:10+00:00;Anuncio_11;Rosario, Argentina;1294331242935180000;Neutral
ViaRosarioComAr;j balvin se esta recuperando de coronavirus fueron dias muy dificiles;2020-08-14 17:10:12+00:00;Anuncio_11;Rosario, Argentina;1294320429071460000;Neutral
ViaRosarioComAr;coronavirus en argentina informaron 66 nuevas muertes y advirtieron que faltan medicos;2020-08-14 15:48:23+00:00;Anuncio_11;Rosario, Argentina;1294299840055250000;Neutral
ViaRosarioComAr;coronavirus santa fe ya rechazo 3300 autos desde el fin de semana largo del 9 de julio;2020-08-14 14:02:57+00:00;Anuncio_11;Rosario, Argentina;1294273306011600000;Neutral
ViaRosarioComAr;coronavirus alberto fernandez extendera la cuarentena con aperturas en la ciudad;2020-08-14 13:49:12+00:00;Anuncio_11;Rosario, Argentina;1294269848349030000;Neutral
ViaRosarioComAr;videoconferencia con perotti preocupacion presidencial por la suba de casos de coronavirus en rosario;2020-08-14 12:16:05+00:00;Anuncio_11;Rosario, Argentina;1294246414856440000;Neutral
ViaRosarioComAr;coronavirus en argentina 149 muertes y 7498 nuevos casos en las ultimas 24 horas;2020-08-14 01:32:37+00:00;Anuncio_11;Rosario, Argentina;1294084480794340000;Neutral
ViaRosarioComAr;salud santa fe incorporo 167 nuevos casos de coronavirus 64 de ellos rosarinos;2020-08-14 00:34:53+00:00;Anuncio_11;Rosario, Argentina;1294069950630550000;Neutral
telefecordoba;coronavirus en argentina confirman 165 muertes y 6365 casos positivos;2020-08-14 23:38:20+00:00;Anuncio_11;Cordoba, Argentina;1294418107075820000;Neutral
telefecordoba;este viernes se registraron 142 nuevos casos de coronavirus en cordoba;2020-08-14 23:24:27+00:00;Anuncio_11;Cordoba, Argentina;1294414615078730000;Neutral
telefecordoba;la falsa teoria sobre el coronavirus que se difundio en las redes y mato a 800 personas a traves de telefecordoba;2020-08-14 22:33:03+00:00;Anuncio_11;Cordoba, Argentina;1294401679593430000;Neutral
telefecordoba;paris es considerado zona de riesgo de circulacion del coronavirus el gobierno prohibio las reuniones de mas de 10 personas;2020-08-14 20:46:52+00:00;Anuncio_11;Cordoba, Argentina;1294374957498210000;Neutral
telefecordoba;coronavirus inmunidad de recuperados dura al menos 6 meses segun un estudio chino a traves de telefecordoba;2020-08-14 17:31:50+00:00;Anuncio_11;Cordoba, Argentina;1294325873294940000;Neutral
telefecordoba;una pesadilla por coronavirus murieron cinco miembros de una familia y cuatro siguen internados a traves de telefecordoba;2020-08-14 16:47:06+00:00;Anuncio_11;Cordoba, Argentina;1294314615933990000;Neutral
telefecordoba;carlos paz joven con coronavirus salio de su casa se tomo dos taxis y tuvieron que perseguirlo;2020-08-14 14:10:00+00:00;Anuncio_11;Cordoba, Argentina;1294275082131590000;Neutral
telefecordoba;millenials de universidades publicas el corazon del laboratorio nacional que combate el coronavirus;2020-08-14 13:46:04+00:00;Anuncio_11;Cordoba, Argentina;1294269058087620000;Neutral
telefecordoba;coronavirus en argentina confirman 66 nuevas muertes;2020-08-14 13:25:31+00:00;Anuncio_11;Cordoba, Argentina;1294263886133300000;Neutral
telefecordoba;coronavirus cuales son los sintomas y que debemos hacer si sospechamos que tenemos el virus a traves de telefecordoba;2020-08-14 13:01:14+00:00;Anuncio_11;Cordoba, Argentina;1294257774923250000;Neutral
telefecordoba;coronavirus en cordoba estamos en un momento de ascenso marcado de casos positivos a traves de telefecordoba;2020-08-14 00:45:13+00:00;Anuncio_11;Cordoba, Argentina;1294072550910300000;Neutral
telefecordoba;murieron 3 personas y hubo 168 nuevos casos positivos de coronavirus en cordoba a traves de telefecordoba;2020-08-14 00:29:54+00:00;Anuncio_11;Cordoba, Argentina;1294068697615690000;Neutral
telefecordoba;coronavirus en argentina confirman 149 muertes y 7498 casos positivos a traves de telefecordoba;2020-08-14 00:27:51+00:00;Anuncio_11;Cordoba, Argentina;1294068180986590000;Neutral
SerLeal_;lo mas terrible es que podria ser cierto se imaginan al imbecil diciendo coronavirus;2020-03-19 22:40:28+00:00;Anuncio_1;Buenos Aires, Argentina;1240770138330270000;Positivo
SerLeal_;el subtitulado es falso busca un rusque te traduzca y no va juntar a todos con coronavirus;2020-03-19 21:04:54+00:00;Anuncio_1;Buenos Aires, Argentina;1240746090107940000;Positivo
SerLeal_;ay dios el numero de contagios por coronavirus en uruguay asciende a 79 tras registrarse 24 nuevos casos en las ultimas 24 horas;2020-03-19 01:34:45+00:00;Anuncio_1;Buenos Aires, Argentina;1240451612960850000;Positivo
SerLeal_;que bolsonaro se vaya ya impeachmentdobolsonarourgente mata a los brasileros por irresponsable brasil reporto un saldo de 428 contagiados y 4 muertos por coronavirus las cifras mas altas de de america latina;2020-03-19 01:33:39+00:00;Anuncio_1;Buenos Aires, Argentina;1240451336807870000;Positivo
SerLeal_;no soy medica pero mas alla de los tests que muchos dan falsos negativos yo a la persona con sintomas la dejaria en cuarentena de coronavirus 26 dias como se hizo con gripe a toda gripe se trato como gripe a ginesggarcia drdanielgollan alferdez;2020-03-29 22:23:47+00:00;Anuncio_2;Buenos Aires, Argentina;1244389820140580000;Positivo
SerLeal_;14 dias antes lo dejaron 12 dias mas a lo que iba es que nunca dejo la cuarentena por suerte los test son un problema en el mundo para mi hay que hacer como con gripe a tenes sintomas entras en cuarentena de coronavirus o sea de 26 dias;2020-03-29 22:20:13+00:00;Anuncio_2;Buenos Aires, Argentina;1244388921582260000;Positivo
SerLeal_;confirman el contagio con coronavirus en bebes recien nacidos;2020-03-29 03:23:45+00:00;Anuncio_2;Buenos Aires, Argentina;1244102920469160000;Positivo
SerLeal_;murio un bebe por coronavirus ojo murio el primer bebe por coronavirus en estados unidos;2020-03-29 03:22:02+00:00;Anuncio_2;Buenos Aires, Argentina;1244102490628460000;Positivo
SerLeal_;tres tipos por eso ha sido importante decifrar el de argentina nuevamente no es igual al chino sino a lis europeos cientificos afirman que hay tres tipos de coronavirus que mutaron desde su origen en wuhan;2020-04-10 11:45:19+00:00;Anuncio_3;Buenos Aires, Argentina;1248577800895890000;Positivo
SerLeal_;ocurre me cuenta mi prima que no van a hospitales porque prefieren morir o curar en sus casas desconfian el dato positivo que esperanza a nueva york pese a que las muertes por coronavirus siguen subiendo se aplanaron las hospitalizaciones infobae;2020-04-10 01:13:31+00:00;Anuncio_3;Buenos Aires, Argentina;1248418802880010000;Positivo
SerLeal_;nota re larga donde se contradicen ingenieros virologos epidemiologos por el trayecto de la gota de transpiracion polemica por el running en tiempo de coronavirus especialistas explican por que es poco probable que corredores o ciclistas contagien;2020-04-25 19:50:28+00:00;Anuncio_4;Buenos Aires, Argentina;1254135710619230000;Positivo
SerLeal_;el intendente es de macri coronavirus en argentina un intendente dejo sin comer a policias porque en un control detuvieron a un amigo por violar la cuarentena;2020-04-25 03:52:19+00:00;Anuncio_4;Buenos Aires, Argentina;1253894583504840000;Positivo
SerLeal_;mauriciomacri y vos contra la cuarentena colapsaron las camas de terapia intensiva en amazonas para ceara pernambuco maranhao y rio de janeiro seis estados de brasil ya sufren un colapso de sus unidades de cuidados intensivos por el coronavirus;2020-05-08 03:21:28+00:00;Anuncio_5;Buenos Aires, Argentina;1258597863334050000;Positivo
SerLeal_;me impresiona que salgan de caba con coronavirus y solo los paren cuando estan entrando en salta o mardelplata alferdez;2020-05-23 21:46:07+00:00;Anuncio_6;Buenos Aires, Argentina;1264311672300350000;Positivo
runtux;yomequedoencasa coronavirusargentina coronavirus yoentrenoencasa no sea un riesgo quedese en su casa en en la paternal de buenos aires;2020-03-19 15:30:24+00:00;Anuncio_1;Buenos Aires, Argentina;1240661908627180000;Positivo
runtux;marvelthedog yomequedoencasa coronavirusargentina coronavirus en la paternal buenos aires;2020-03-19 15:13:10+00:00;Anuncio_1;Buenos Aires, Argentina;1240657575001170000;Positivo
runtux;educacion virtual parece que toco que llegara el coronavirus coronavirusargentina para que se vea que es posible debemos romper la estructura clasica buenosaires argentina en la paternal buenos aires;2020-03-19 14:02:38+00:00;Anuncio_1;Buenos Aires, Argentina;1240639824945500000;Positivo
runtux;buenosaires sky now coronavirusargentina coronavirus cuarentenacoronavirus yomequedoencasa mobilephotography en en la paternal de buenos aires;2020-03-29 21:47:59+00:00;Anuncio_2;Buenos Aires, Argentina;1244380811715130000;Positivo
runtux;un primerisimo primer plano de mi hijo cuarentenacreativa cuarentenaargentina cuarentena coronavirus covid19 lightroom canoneost6 slowexposure yomequedoencasa stayhome stayathome photographs;2020-04-25 01:53:33+00:00;Anuncio_4;Buenos Aires, Argentina;1253864694152150000;Positivo
runtux;y seguimos pintando con luces los chicos divertidos con el experimento de fotografia cuarentenacreativa cuarentenaargentina cuarentena coronavirus covid19 lightroom canoneost6 slowexposure;2020-04-25 00:27:22+00:00;Anuncio_4;Buenos Aires, Argentina;1253843004756020000;Positivo
runtux;hoy pintamos con luces cuarentenacreativa cuarentenaargentina cuarentena coronavirus covid19 lightroom canoneost6 slowexposure yomequedoencasa stayhome stayathome photographs photo photoshoot;2020-04-25 00:25:14+00:00;Anuncio_4;Buenos Aires, Argentina;1253842467214030000;Positivo
runtux;nuevas maneras de aprender ahora la tecnologia como aliada a cada paso canon eos t6 12500 seg f18 iso 3200 50mm yongnuo cuarentenacreativa cuarentenaargentina cuarentena coronavirus covid19;2020-05-08 01:37:04+00:00;Anuncio_5;Buenos Aires, Argentina;1258571590276640000;Positivo
runtux;atardeceres de cuarentena cuarentenacreativa cuarentenaargentina cuarentena coronavirus covid19 lightroom canoneost6 slowexposure yomequedoencasa stayhome stayathome photographs photo;2020-05-23 21:41:53+00:00;Anuncio_6;Buenos Aires, Argentina;1264310607714460000;Positivo
runtux;paternal de noche cuarentenacreativa cuarentenaargentina cuarentena coronavirus covid19 lightroom canoneost6 slowexposure yomequedoencasa stayhome stayathome photographs photo photoshoot;2020-05-23 03:05:28+00:00;Anuncio_6;Buenos Aires, Argentina;1264029653049750000;Positivo
runtux;si pudiera que estarias haciendo si no estuviera en cuarentena cuarentenacreativa cuarentenaargentina cuarentena coronavirus covid19 captureonepro canoneost6 slowexposure yomequedoencasa;2020-07-17 17:29:16+00:00;Anuncio_9;Buenos Aires, Argentina;1284178369085440000;Positivo
Rosariotres;coronavirus el paton guzman confirmo que se contagio en mexico quiero confirmar que soy uno de los jugadores que dio positivo al examen covid manifesto el ex newells que juega en tigres rosario3;2020-08-14 23:47:03+00:00;Anuncio_11;Rosario, Argentina;1294420298935040000;Neutral
Rosariotres;coronavirus en argentina 6365 nuevos casos y 165 muertos con los datos de este viernes el total de contagios en el pais se elevo a 282437 y los fallecidos comunicados son 5527 rosario3;2020-08-14 23:18:33+00:00;Anuncio_11;Rosario, Argentina;1294413129254750000;Neutral
Rosariotres;vacuna contra el coronavirus cual de las candidatas estara disponible primero la poblacion mundial tiene sus expectativas puestas en la distribucion del farmaco que ponga freno a la pandemia los cinco disenos mas avanzados estan en carrera rosario3;2020-08-14 22:30:32+00:00;Anuncio_11;Rosario, Argentina;1294401044630270000;Neutral
Rosariotres;coronavirus en rosario 77 nuevos casos en la ciudad y un total de 190 en la provincia de los positivos rosarinos 31 fueron contagios por contactos con otros confirmados y 46 permanecen en investigacion por no tener el nexo epidemiologico rosario3;2020-08-14 22:24:02+00:00;Anuncio_11;Rosario, Argentina;1294399407597570000;Neutral
Rosariotres;el director de iapos explico que las pruebas para detectar el coronavirus tendran cobertura siembre que corresponda hacerlas no correra para los casos en que el afiliado decida ir a un efector privado para hacer el testeo;2020-08-14 22:04:33+00:00;Anuncio_11;Rosario, Argentina;1294394507354680000;Neutral
Rosariotres;coronavirus si el hisopado es necesario el costo no va a recaer en el afiliado a iapos oscar broggi director provincial de la obra social del sector publico explico que las pruebas para detectar el coronavirus tendran cobertura rosario3;2020-08-14 21:45:03+00:00;Anuncio_11;Rosario, Argentina;1294389597615450000;Neutral
Rosariotres;coronavirus en santa fe las actividades que corren riesgo de volver atras si crecen los casos la ministra de salud de la provincia sonia martorano destaco la buena respuesta del sistema de salud ante el incremento de casos pero no rosario3;2020-08-14 20:00:34+00:00;Anuncio_11;Rosario, Argentina;1294363306036030000;Neutral
Rosariotres;el presidente alberto fernandez advirtio que el coronavirus se ha expandido a muchas provincias del pais varias localidades de distintas provincias deben retroceder en las medidas de aislamiento rosario3 coronavirus;2020-08-14 18:45:49+00:00;Anuncio_11;Rosario, Argentina;1294344492544410000;Neutral
Rosariotres;coronavirus las ciudades que vuelven a fase 1 y a la maxima restriccion el presidente alberto fernandez advirtio que el coronavirus se ha expandido a muchas provincias del pais varias localidades de distintas provincias deben rosario3;2020-08-14 18:26:04+00:00;Anuncio_11;Rosario, Argentina;1294339522923170000;Neutral
Rosariotres;coronavirus la provincia por ahora descarta bajar de fase pero mira el dia a dia de rosario la directora de epidemiologia de santa fe carolina cudos destaco que el sistema de salud provincial no esta saturado pero que en cuanto rosario3;2020-08-14 18:26:03+00:00;Anuncio_11;Rosario, Argentina;1294339519936770000;Neutral
Rosariotres;coronavirus en rosario los mapas de calor por barrios que revelan la escalada de casos en 54 dias en dos meses la ciudad multiplico por 10 la cantidad de casos confirmados el numero de contagios se disparo a partir de julio el centro rosario3;2020-08-14 17:50:33+00:00;Anuncio_11;Rosario, Argentina;1294330582940300000;Neutral
Rosariotres;coronavirus en rosario cambios en el seguimiento de casos y pedido de mas cuidado los contagios de covid en la ciudad van en aumento y como respuesta la municipalidad cambio la estrategia de control sobre cada infectado el intendente rosario3;2020-08-14 16:11:03+00:00;Anuncio_11;Rosario, Argentina;1294305543046060000;Neutral
Rosariotres;distribucion territorial y mapas de calor de casos confirmados de coronavirus en la ciudad de rosario eltrestv santafe rosario coronavirus covid19;2020-08-14 16:04:48+00:00;Anuncio_11;Rosario, Argentina;1294303972011000000;Neutral
Rosariotres;coronavirus afirman que nadie va a tener que pagar por la vacuna sonia tarragona subsecretaria de medicamentos del ministerio de salud de la nacion aseguro que algo tan trascendente no podia quedar librado a la capacidad economica de rosario3;2020-08-14 14:42:02+00:00;Anuncio_11;Rosario, Argentina;1294283140836460000;Neutral
Rosariotres;coronavirus advierten sobre el aumento de tics en ninos y los relacionan al aislamiento pediatras detectan estos movimientos involuntarios mayormente de musculos del rostro en los mas pequenos los relacionan a las condiciones del rosario3;2020-08-14 14:18:02+00:00;Anuncio_11;Rosario, Argentina;1294277103907560000;Neutral
Rosariotres;coronavirus advierten sobre el aumento de tics en ninos y ninas pediatras detectan estos movimientos involuntarios mayormente de musculos del rostro en los mas pequenos los relacionan a las condiciones del aislamiento social por la rosario3;2020-08-14 14:12:03+00:00;Anuncio_11;Rosario, Argentina;1294275597661690000;Neutral
Rosariotres;j balvin conto que tiene coronavirus me toco bien duro el cantante colombiano de regueton se recupera de la covid19 en su casa de medellin no se piensen que esto es un chiste senalo rosario3;2020-08-14 13:54:02+00:00;Anuncio_11;Rosario, Argentina;1294271062151060000;Neutral
Rosariotres;coronavirus en argentina confirman 66 nuevas muertes el numero de fallecidos por covid19 sigue en alza ademas preocupa la concentracion de pacientes en unidades de terapita intensiva en la ciudad y la provincia de buenos aires rosario3;2020-08-14 13:30:03+00:00;Anuncio_11;Rosario, Argentina;1294265026576930000;Neutral
Rosariotres;el senado aprobo la ampliacion presupuestaria por que es clave para rosario la camara alta sanciono la inclusion de 18 billones de pesos para contrarrestar los efectos sociales y economicos de la pandemia de coronavirus rosario3;2020-08-14 13:02:02+00:00;Anuncio_11;Rosario, Argentina;1294257978120360000;Neutral
Rosariotres;para la actriz y conductora desde el gobierno nacional se agita el temor en torno a la pandemia de coronavirus la nota completa en rosario3 actriz conductora juanaviale pandemia argentina;2020-08-14 13:01:41+00:00;Anuncio_11;Rosario, Argentina;1294257887385200000;Neutral
Rosariotres;juana viale el miedo es una nueva manera de gobernar para la actriz y conductora desde el gobierno nacional se agita el temor en torno a la pandemia de coronavirus rosario3;2020-08-14 11:32:01+00:00;Anuncio_11;Rosario, Argentina;1294235324369860000;Neutral
Rosariotres;coronavirus dio positivo una periodista que iba a asistir a la cancelada sesion del concejo en las islas una movilera que estuvo el 6 de agosto en la guarderia nautica desde donde iba a partir rumbo a la sesion del concejo que finalmente rosario3;2020-08-14 01:59:05+00:00;Anuncio_11;Rosario, Argentina;1294091138408690000;Neutral
Rosariotres;coronavirus en rosario la angustia de quienes deben esperar varios dias el resultado del hisopado el caso de un taxista que paso cinco dias aislado sin poder salir a trabajar porque tenia sintomas y esperaba una respuesta y el de una rosario3;2020-08-14 01:59:04+00:00;Anuncio_11;Rosario, Argentina;1294091136294760000;Neutral
Rosariotres;coronavirus en argentina 7498 nuevos casos y 149 fallecidos en el pais suman 5362 los muertos y 276072 los contagiados desde el inicio de la pandemia rosario3;2020-08-14 00:10:02+00:00;Anuncio_11;Rosario, Argentina;1294063697900360000;Neutral
radiofonica1007;14 de agosto curvas de la evolucion del coronavirus en rosario santa fe y argentina radiofonica;2020-08-14 23:37:33+00:00;Anuncio_11;Rosario, Argentina;1294417908425260000;Neutral
radiofonica1007;coronavirus en argentina 6365 nuevos contagiados y 99 fallecidos en las ultimas horas radiofonica;2020-08-14 23:22:52+00:00;Anuncio_11;Rosario, Argentina;1294414216405840000;Neutral
radiofonica1007;ahora 155 fallecidos por coronavirus y 6365 nuevos casos en todo el pais;2020-08-14 23:05:29+00:00;Anuncio_11;Rosario, Argentina;1294409839645460000;Neutral
radiofonica1007;77 nuevos casos de coronavirus en rosario 190 en toda la provincia radiofonica;2020-08-14 22:41:41+00:00;Anuncio_11;Rosario, Argentina;1294403851223780000;Neutral
radiofonica1007;adelanto de 77 nuevos casos de coronavirus en rosario 190 en toda la provincia de santa fe;2020-08-14 22:26:47+00:00;Anuncio_11;Rosario, Argentina;1294400101851570000;Neutral
radiofonica1007;ampliacion el paton guzman confirmo que tiene coronavirus radiofonica;2020-08-14 21:58:56+00:00;Anuncio_11;Rosario, Argentina;1294393092481650000;Neutral
radiofonica1007;en desarrollo el paton guzman confirmo que tiene coronavirus radiofonica;2020-08-14 21:47:07+00:00;Anuncio_11;Rosario, Argentina;1294390117344430000;Neutral
radiofonica1007;newells confirmo que manuel guanini dio negativo de coronavirus y esta listo para sumarse a las practicas radiofonica;2020-08-14 19:06:49+00:00;Anuncio_11;Rosario, Argentina;1294349778768320000;Neutral
radiofonica1007;una famosa figura de la tv se ofrece a probar la vacuna contra el coronavirus radiofonica;2020-08-14 15:55:34+00:00;Anuncio_11;Rosario, Argentina;1294301646974000000;Neutral
radiofonica1007;14 de agosto informe matutino de los numeros del coronavirus radiofonica;2020-08-14 13:47:31+00:00;Anuncio_11;Rosario, Argentina;1294269423986120000;Neutral
radiofonica1007;ampliacion confirmaron 66 nuevas muertes por coronavirus y ya son 5428 las victimas fatales radiofonica;2020-08-14 12:57:53+00:00;Anuncio_11;Rosario, Argentina;1294256932711280000;Neutral
radiofonica1007;ahora confirmaron 66 nuevas muertes por coronavirus y ya son 5428 las victimas fatales;2020-08-14 12:38:37+00:00;Anuncio_11;Rosario, Argentina;1294252084569810000;Neutral
radiofonica1007;149 fallecidos por coronavirus y 7498 nuevos casos radiofonica;2020-08-14 00:59:07+00:00;Anuncio_11;Rosario, Argentina;1294076047684700000;Neutral
radiofonica1007;13 de agosto curvas de la evolucion del coronavirus en rosario santa fe y argentina radiofonica;2020-08-14 00:34:42+00:00;Anuncio_11;Rosario, Argentina;1294069905374040000;Neutral
radiofonica1007;tres nuevas muertes por coronavirus en santa fe el ministerio de salud informo tres nuevos fallecimientos por covid19 en la provincia de santa fe en primer lugar se trata de un hombre de 84 anos con patologias preexistentes;2020-08-14 00:21:05+00:00;Anuncio_11;Rosario, Argentina;1294066478732450000;Neutral
pmgcharly;pepe contra el coronavirus en villa tesei partido de hurlinghan;2020-03-19 06:58:25+00:00;Anuncio_1;Buenos Aires, Argentina;1240533065123920000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-03-29 23:41:29+00:00;Anuncio_2;Buenos Aires, Argentina;1244409373809670000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-03-29 23:39:33+00:00;Anuncio_2;Buenos Aires, Argentina;1244408887358490000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-03-29 10:33:51+00:00;Anuncio_2;Buenos Aires, Argentina;1244211159743550000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-03-29 10:30:27+00:00;Anuncio_2;Buenos Aires, Argentina;1244210306341050000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-03-29 10:26:42+00:00;Anuncio_2;Buenos Aires, Argentina;1244209359845900000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-03-29 10:24:50+00:00;Anuncio_2;Buenos Aires, Argentina;1244208890381840000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-03-29 10:22:32+00:00;Anuncio_2;Buenos Aires, Argentina;1244208309969790000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-03-29 10:19:13+00:00;Anuncio_2;Buenos Aires, Argentina;1244207476293030000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-04-10 06:48:05+00:00;Anuncio_3;Buenos Aires, Argentina;1248502999615320000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-04-10 06:07:15+00:00;Anuncio_3;Buenos Aires, Argentina;1248492721561460000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-04-10 06:06:08+00:00;Anuncio_3;Buenos Aires, Argentina;1248492439267990000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-04-10 06:05:42+00:00;Anuncio_3;Buenos Aires, Argentina;1248492330706860000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-04-10 06:05:20+00:00;Anuncio_3;Buenos Aires, Argentina;1248492241674320000;Neutral
pmgcharly;covid19 coronavirus cuarentena quedateencasa yomequedoencasa en villa tesei partido de hurlinghan;2020-04-10 06:04:58+00:00;Anuncio_3;Buenos Aires, Argentina;1248492146748880000;Neutral
